"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","eids-badge__description","eids-badge__label","he-lazy-image src 3"
"https://www.hepsiemlak.com/kayseri-kocasinan-osmangazi-kiralik/daire/131846-2460","9","9.500","31-12-2024","2 +
                          1","125 m²","24
                        Yaşında","2. Kat","Osmangazi Mahallesinde 2+1 Bakımlı Kombili Kiralık Daire","Kayseri / Kocasinan / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-forum-131846","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/5/6/1/9/3/4/e42716b5-b668-4f8f-b4bf-6314aa30000b.jpg","Remax Forum","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/8/1/3/1/332d8eb4-e4d5-4065-b02a-d0208824b378.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-guluk-kiralik/daire/25150-118","8","10.000","31-12-2024","2 +
                          1","110 m²","26
                        Yaşında","4. Kat","Önder Mülk Ofisinden Gülük Mahallesinde Asansörlü Kombili","Kayseri / Melikgazi / Gülük Mah.","https://www.hepsiemlak.com/emlak-ofisi/onder-mulk-ofisi-25150","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/0/1/1/9/3/4/5373dba7-ea63-4df8-a178-b471d4721814.jpeg","Önder Mülk Ofisi","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/5/2/0/3fdd682d-8527-4774-a4d7-e0d7ae7b7c8d.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-harman-kiralik/daire/76658-581","35","16.000","31-12-2024","2 +
                          1","120 m²","Sıfır Bina","11. Kat","Talas Bahçelievler De Kiralık Lüks Daire (özdin Sitesi B Blok)","Kayseri / Talas / Harman Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/3/4/1/4/3/4/d56bced3-372e-497a-b2e4-35f41cb4369e.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-general-emir-kiralik/daire/141363-308","11","12.000","31-12-2024","3 +
                          1","120 m²","Sıfır Bina","Kot 3","Big/max Gold'dan Erkilet'te  2+1 Kiralık Daire","Kayseri / Kocasinan / General Emir Mah.","https://www.hepsiemlak.com/emlak-ofisi/big-max-gold-141363","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/8/9/7/8/3/4/03d33b7f-ea9f-40e3-9458-5d65f76dfa42.jpg","Big Max Gold","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/3/1/4/1/9f49c017-88ce-4b1e-954d-8332bd1604cb.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-anafartalar-kiralik/daire/91207-3098","27","8.500","31-12-2024","3 +
                          1","120 m²","16
                        Yaşında","6. Kat","Maxbir Gayrimenkul Belsin 100 Lük Daire Pazar Yanı Uygun Kiralık","Kayseri / Melikgazi / Anafartalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/maxbir-birikim-91207","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/3/7/8/2/3/4/ae3c6f98-dfdf-4c82-b515-4b403512f584.jpeg","Maxbir Birikim","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/2/1/9/0/ede43efe-8409-4041-810f-d5bfcc3221fd.png","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/124397-703","14","13.000","31-12-2024","2 +
                          1","90 m²","Sıfır Bina","Ara Kat","Şehir Hastanesi 2+1 Kiralık Daire","Kayseri / Kocasinan / Şeker Mah.","https://www.hepsiemlak.com/emlak-ofisi/gumuskalem-emlak-ve-danismanlik-124397","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/3/8/8/3/4/1734516698554-43883885.jpg","Gümüşkalem Emlak Ve Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/3/4/2/1/411d7dfe-0447-47bc-bbf2-0a2c4dbfb1f5.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-bahcelievler-kiralik/daire/121687-630","24","17.999","31-12-2024","3 +
                          1","145 m²","15
                        Yaşında","4. Kat","Ev Dünyasından//talas Bahçelievlerde 3+1 Lüks Eşyalı Geniş Daire","Kayseri / Talas / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/4/8/6/5/3/4/369fe359-05be-456e-bc78-84b981e01c79.jpg","Ev Dünyası","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-mithatpasa-kiralik/daire/139219-111","33","13.000","01-01-2025","3 +
                          1","175 m²","Sıfır Bina","14. Kat","Mithatpaşa,Da Merkezi Sistem 175 M2 Sıfır Kiralik Daire","Kayseri / Kocasinan / Mithatpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/3/2/0/8/3/4/914cf1c1-f427-4eab-833c-ecb0f07a6084.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-alsancak-kiralik/daire/143842-109","35","28.000","31-12-2024","4 +
                          1","210 m²","4
                        Yaşında","8. Kat","Pratik Den// Yakut Alsancak Hisar İzmir De Kiralık Lüx Daire","Kayseri / Kocasinan / Alsancak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/1/0/8/3/4/6570203f-bdb5-42d3-9066-3a8f657fd2bf.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-yesilyurt-kiralik/daire/142161-132","24","12.000","31-12-2024","4 +
                          1","145 m²","Sıfır Bina","10. Kat","Piyasanın En Uygun 4+1 Sıfır Kiralık Dairesi Aylık Ödemeli","Kayseri / Melikgazi / Yeşilyurt Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/1/1/9/7/3/4/2f1ee481-37c3-4042-b482-ce9622ceb9c5.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-yenidogan-kiralik/daire/152711-18","24","18.000","31-12-2024","3 +
                          1","165 m²","5
                        Yaşında","10. Kat","Talas Yenidoğan'da Mükemmel Konumlu 3+1 Kiralık Daire","Kayseri / Talas / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/mid-grup-gayrimenkul-152711","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/7/0/7/7/3/4/d76bee95-7306-464b-9f87-1550fc3db168.jpeg","Mid Grup Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/7/2/5/1/de5691ef-679c-44fe-b8cb-019ca80fc23b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-bahcelievler-kiralik/daire/148754-51","16","10.000","31-12-2024","2 +
                          1","120 m²","10
                        Yaşında","6. Kat","Serkent Bahçelievler Ana Cadde Üstü Kiralık 2+1 Daire","Kayseri / Melikgazi / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/1/7/7/3/4/1732728848-961158-43771184.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-sancaktepe-kiralik/daire/0-43750272","18","15.000","01-01-2025","3 +
                          1","140 m²","11
                        Yaşında","4. Kat","3+1 Kiralık İçi Yapılı Daire","Kayseri / Kocasinan / Sancaktepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/0/5/7/3/4/bHLgO9iqD-SJswWrzSbe0.jpg","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı",""
"https://www.hepsiemlak.com/kayseri-kocasinan-kocasinan-kiralik/daire/0-43724328","18","7.250","25-11-2024","2 +
                          1","110 m²","20
                        Yaşında","5. Kat","~ahi Evran Kocasinan Mahallesi'nde Kiralık Daire~","Kayseri / Kocasinan / Kocasinan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/4/2/7/3/4/1731940405446-43724328.jpg","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı",""
"https://www.hepsiemlak.com/kayseri-melikgazi-esenyurt-kiralik/daire/130354-222","15","5.500","31-12-2024","3 +
                          1","90 m²","21
                        Yaşında","Bodrum","Esenyurt Mh Kiralik Daire","Kayseri / Melikgazi / Esenyurt Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yakut-kiralik/daire/148803-22","22","25.000","31-12-2024","4 +
                          1","225 m²","1
                        Yaşında","1. Kat","Respro Dan Yakut Mah. Sıfır 4+1 Daire","Kayseri / Kocasinan / Yakut Mah.","https://www.hepsiemlak.com/emlak-ofisi/respro-gayrimenkul-148803/levent-tekce-4217332","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/3/7/1/2/4/b2e027b3-497a-4a5f-817a-94f16d47e07a.jpg","Respro Gayrimenkul","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-sirintepe-kiralik/daire/136193-18","20","12.500","31-12-2024","3 +
                          1","170 m²","1
                        Yaşında","7. Kat","Kiralık !!!!! 3.5+1 Az Katlı Geniş Mutfak Yeni Bina.","Kayseri / Melikgazi / Şirintepe Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-asik-seyrani-kiralik/daire/147535-327","13","10.000","31-12-2024","3 +
                          1","130 m²","Sıfır Bina","En Üst Kat","Mekan Emlak'tan Sıfır 3+1 Kiralık Daire","Kayseri / Develi / Aşık Seyrani Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/1/5/5/3/4/0df8c004-5a5a-4681-ac72-acd88e74895a.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-mithatpasa-kiralik/daire/117773-298","18","17.000","31-12-2024","3 +
                          1","185 m²","Sıfır Bina","5. Kat","Kayseri Kocasinan Kiralık 3+1kombili Yeni Daire","Kayseri / Kocasinan / Mithatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/emko-gayrimenkul-117773","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/0/2/9/0/2/4/e76729bd-04e1-437c-ad9a-034ecb77cc72.jpeg","Emko Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/149668-21","12","12.450","31-12-2024","2 +
                          1","110 m²","Sıfır Bina","7. Kat","Türkay’dan Talas Mevlanada Kiralık Daireler","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkay-gayrimenkul-149668","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/0/2/7/3/3/4/1726234425-901104-43372062.jpeg","Türkay Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-osmangazi-kiralik/daire/124546-709","18","12.000","31-12-2024","3 +
                          1","165 m²","16
                        Yaşında","1. Kat","Erkilet Osmangazi 3+1 Kiralık Daire","Kayseri / Kocasinan / Osmangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/5/2/0/7/3/4/c420505a-81d5-4e31-8fd4-a494eb570e64.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ertugrul-gazi-kiralik/daire/152290-457","20","11.500","31-12-2024","3 +
                          1","170 m²","11
                        Yaşında","6. Kat","Yaşar Gayrimenkulden Erkilette Geniş Kiralık Daire!!!","Kayseri / Kocasinan / Ertuğrul Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-152290","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/6/0/7/8/3/4/27e6b1e3-b602-4857-ab6d-ac413f48d495.jpeg","Yaşar Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/2/2/5/1/41a7edb6-0d42-4db9-b423-8de23cdbfe6f.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-sahabiye-kiralik/daire/118388-131","14","6.000","31-12-2024","3 +
                          1","120 m²","31
                        Yaşında","Yüksek Giriş","Sahabiye'de Yeni Boyalı Kiralık Sobalı Daire","Kayseri / Kocasinan / Sahabiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/ismail-icer-gayrimenkul-118388/ismail-icer-2620992","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/3/8/3/5/3/4/7a07fbf1-5130-4f76-b3e9-92f5a2d6eaf5.jpeg","İsmail İçer Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/9/9/0/2/6/2/3e74cd53-c6e1-4b88-9fed-7e91e2c46eb5.jpg"
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/130149-473","12","13.500","31-12-2024","2 +
                          1","125 m²","Sıfır Bina","10. Kat","Ars Group'tan Kiralık Sıfır 2,5+1 Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/8/9/5/8/3/4/c4f2ef98-bb91-4e12-b5dc-5dccce297e31.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ertugrul-gazi-kiralik/daire/0-43779901","14","14.000","29-11-2024","2 +
                          1","115 m²","Sıfır Bina","3. Kat","Erkilette Sahibinden Kiralık 2+1 Sıfır Daire","Kayseri / Kocasinan / Ertuğrul Gazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/9/9/7/7/3/4/DQvj8m1ZPju1ZBrcdy5uV.jpeg","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı",""
"https://www.hepsiemlak.com/kayseri-melikgazi-kilicaslan-kiralik/daire/129622-971","11","12.000","31-12-2024","3 +
                          1","130 m²","26
                        Yaşında","2. Kat","Remax Pera Kılıçaslan Mahallesinde 3+1 Kiralık Daire","Kayseri / Melikgazi / Kılıçaslan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-pera-129622","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/5/1/8/6/3/4/02ab825c-8c0f-4c96-a78d-096754ded4f7.jpeg","Remax Pera","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/6/9/2/1/cf116f2e-2a2e-48bb-a022-6786318eede0.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-bahcelievler-kiralik/daire/117916-1690","15","12.000","31-12-2024","3 +
                          1","145 m²","11
                        Yaşında","5. Kat","Alkayalar Emlak'tan Kiralık Sinankent'te 3+1 Daire","Kayseri / Melikgazi / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkayalar-emlak-117916","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/5/0/9/3/4/50f8ba94-dc66-45a9-b75c-f3e881df6ede.jpeg","Alkayalar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/9/7/1/1/c469cd31-dfaf-41e1-b8d9-e56ba686758b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-yenidogan-kiralik/daire/153607-25","11","12.000","31-12-2024","2 +
                          1","100 m²","11
                        Yaşında","2. Kat","Talas Yenidoğan Üniversite Tokida Kiralık 2+1 Daire","Kayseri / Talas / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/forex-gayrimenkul-153607/yusuf-karabulut-4329354","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/5/5/1/9/3/4/df7f57a2-e018-40f3-b1bd-9e7433048d4c.jpeg","Forex Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/5/3/9/2/3/4/a71a51fd-0380-488f-8369-943330cbcedb.jpg"
"https://www.hepsiemlak.com/kayseri-kocasinan-fevzi-cakmak-kiralik/daire/142468-295","11","7.000","31-12-2024","3 +
                          1","150 m²","29
                        Yaşında","1. Kat","Fevzi Çakmak Mahallesinde 3+1 Kiralık Daire","Kayseri / Kocasinan / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/8/3/9/8/3/4/2d125e6c-0c2e-42d0-8e35-6134316c44f8.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-beyazsehir-kiralik/daire/0-43695551","13","10.500","13-11-2024","3 +
                          1","130 m²","15
                        Yaşında","6. Kat","Kiralık Daire","Kayseri / Kocasinan / Beyazşehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/5/5/9/6/3/4/1731493013-065386-43695551.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-hunat-kiralik/daire/139219-110","35","13.000","31-12-2024","3 +
                          1","135 m²","31
                        Yaşında","3. Kat","Form Karşısında İçi Full Eşyalı Bakımlı Temiz Daire","Kayseri / Melikgazi / Hunat Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/3/2/0/8/3/4/43735be2-e81c-4539-9fed-d870f4811420.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-ildem-cumhuriyet-kiralik/daire/143842-108","31","13.000","31-12-2024","3 +
                          1","155 m²","11
                        Yaşında","5. Kat","Pratik Den// Kiralık İçi Yapılı İldem 3 Tramvay Dibi","Kayseri / Melikgazi / İldem Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/2/1/0/8/3/4/385ab3eb-a8b0-4329-ad90-27adc2bfb3bf.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/144466-116","16","15.000","31-12-2024","4 +
                          1","180 m²","15
                        Yaşında","8. Kat","4+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/7/8/9/7/3/4/1733222220-068011-43798775.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-demokrasi-kiralik/daire/142161-131","20","9.000","31-12-2024","2 +
                          1","105 m²","11
                        Yaşında","Bahçe Katı","Doğuş Group Gayrimenkul'den Toki 85lik Kiralık Daire","Kayseri / Melikgazi / Demokrasi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/1/1/9/7/3/4/0b5f859d-f181-45e6-b41e-7e5f3be46d91.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-erkilet-kiralik/daire/142522-94","17","13.000","31-12-2024","3 +
                          1","165 m²","3
                        Yaşında","1. Kat","İzgi Emlaktan Erkilet General Emirde Kiralık Daire","Kayseri / Kocasinan / Erkilet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/4/2/8/7/3/4/1732910546380-43782470.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-osmangazi-kiralik/daire/147467-78","19","10.000","31-12-2024","3 +
                          1","130 m²","11
                        Yaşında","Yüksek Giriş","Baykaldan Erkilet Osmangazi'de 3+1 Kiralık Daire","Kayseri / Kocasinan / Osmangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/9/0/7/7/3/4/30f13544-aae8-4a75-bddd-47254adc28dd.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/134326-76","15","13.000","31-12-2024","3 +
                          1","120 m²","Sıfır Bina","1. Kat","Kayseri Şehir Hastanesi Yanında Kiralık 3+1 Daire","Kayseri / Kocasinan / Şeker Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozdin-gayrimenkul-134326","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/3/9/5/7/3/4/6c3693b2-8fed-4b41-ae1a-3ac6c69110d6.jpg","Özdin Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/3/4/3/1/f917e237-f1c9-45c0-a45b-1d36fd3d230a.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/139306-63","23","12.000","31-12-2024","3 +
                          1","145 m²","20
                        Yaşında","3. Kat","Talas Mevlana Mahallesi'nde 3+1 Merkezi Sistem Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/7/4/3/7/3/4/1732100496016-43734712.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-osmangazi-kiralik/daire/142920-139","15","14.000","31-12-2024","3 +
                          1","175 m²","1
                        Yaşında","9. Kat","Erkilet Osmangazi 3+1 Sıfır Geniş Lüks Kiralık Daire","Kayseri / Kocasinan / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/loft-gayrimenkul-talas-142920","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/9/2/4/1/8f2b090e-353d-425a-87e7-9afbc27ebc50.jpg","Loft Gayrimenkul Talas","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-gevhernesibe-kiralik/daire/121687-652","23","13.495","31-12-2024","Stüdyo","45 m²","1
                        Yaşında","5. Kat","Ev Dünyasından.//.Cumhuriyet Meydanı'nda Lüks 1+0 Eşyalı Daire.!","Kayseri / Kocasinan / Gevhernesibe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","Ev Dünyası","","","",""
"https://www.hepsiemlak.com/kayseri-talas-bahcelievler-kiralik/daire/141363-284","10","13.000","31-12-2024","1 +
                          1","60 m²","Sıfır Bina","1. Kat","Big/max Gold'dan Talas Bahçelievlerde 1+1 Eşyalı Kiralık Daire","Kayseri / Talas / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/big-max-gold-141363","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/3/1/4/1/9f49c017-88ce-4b1e-954d-8332bd1604cb.jpg","Big Max Gold","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-tacettin-veli-kiralik/daire/144922-3","1","800","31-12-2024","2 +
                          1","75 m²","10
                        Yaşında","Kot 3","Kayseri De Günü Birlik Saatlik Kiralık Rezidans","Kayseri / Melikgazi / Tacettin Veli Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/7/8/6/6/2/4/1715944886-423215-42668771.jpeg","","","","",""
